CODIGO,EAN,TITULO,SINOPSIS,NARRACION,SELLO,AUTORES,PAGINAS,PESO,GRUESO,ANCHO,ALTO,COLECCION,IBIC,TAG_DESCRIPTIVOS,PORTADA,WEB,FEC_PUBLICACION,PRESENTACION,FRASE_MKT,SELLO_CMS,IDIOMA_PUBLICACION,SENTIDO_LECTURA,T_PROD,ISBN
4010520,9789508522559,Los Cachorros Los Jefes,"Los jefes y Los cachorros sirvieron como antecedente, como precalentamiento para la construcción de las obras maestras de Vargas Llosa. Muchos de los elementos técnicos y narrativos que caracterizan la prosa del gran escritor peruano y aparecen en estas primeras piezas breves: el espacio exterior, por ejemplo, que tiende a ser reducido y opresivo, describe una universo carente de equilibrio o armonía que en demasiadas ocasiones conduce a la frustración. Ese espacio obliga a los personajes ""adolescentes sobre todo"" a ofrecer una máscara, fruto de la acomodación a las normas sociales, que impide la autenticidad. Sin embargo, en un nivel más íntimo, aflora la cara más sincera, la verdad de las existencias individuales, que choca con la otra superficie y crea una tensión insoportable. De este modo, tanto las pequeñas historias que aparecen en Los jefes como la novela corta Los cachorros nos introducen en el mundo sugestivo que Vargas Llosa ha sabido crear y desarrollar desde hace casi medio siglo y que lo ha colocado en la cima más alta de la literatura de nuestro tiempo.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",Narrativa - Lit.internacional.,Emecé,Mario Vargas Llosa|,304,213,"1,4","12,5",19,Espasa Pocket,FICCIÓN MODERNA Y CONTEMPORÁNEA || FICCIÓN CLÁSICA,"cachorros,corrupcion,jefes,latinoamerica,llosa,mario,narrativa,peru,relatos,sociedad,soledad,vargas,violencia",https://www.planetadelibros.com.ar/usuaris/libros/fotos/126/original/125710_47761_1_Loscachorros_losjefes.jpg,Novela literaria | Narrativa literaria clásicos,20120316,Rústica sin solapas,Siete relatos que revelan la genialidad de uno de los narradores más influyentes del siglo XX.,Emecé Editores,Español,,LIB,978-950-852-255-9
4025765,9789504973591,Disney Baby Mis Primeros Colores,"AMARILLO, ROJO, VERDE Y AZUL: ¡EL MUNDO ESTÁ LLENO DE COLORES!   DESCÚBRELOS EN LAS PÁGINAS DE ESTE LIBRO Y APRENDE DE FORMA DIVERTIDA CON LOS PERSONAJES DE DISNEY BABY.",Sin Genero,Planeta Junior,Disney|,12,0,0,20,20,Fuera de colección,Aprendizaje temprano: los colores || Para niños c. 0-2 años,,https://www.planetadelibros.com.ar/usuaris/libros/fotos/333/original/portada_disney-baby-mis-primeros-colores_disney_202106151657.jpg,Infantil | De 3 a 5 años || Infantil | Primeras palabras,20210701,Todo cartón,"AMARILLO, ROJO, VERDE y AZUL ¡El mundo está lleno de colores!",Planeta Junior,Español,Occidental,LIB,978-950-49-7359-1
4033429,9789504992738,Meditaciones De Gato Aurelio Estoicismo Ilustrado Para La Vida Moderna,"Descubre, de la  ""m""a""n""o"" patita del adorable Gato Aurelio, cómo controlar tus prejuicios, juicios y reacciones, a ver cada cotratiempo como oportunidad y a aprender a procurar lo que de verdad importa para ser feliz.  Para gatitos y gatitas estoicas.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",Sin Genero,Planeta,Pictoline|,168,320,"1,2",16,23,Filosofía estoica aplicada a l,GUÍAS DE ESTILOS PERSONALES Y ESTILOS DE VIDA || Guías de estilo y moda || Edad de interés: a partir de 8 años," estoicos,adolescente,adulta,amigos,autocontrol,célebres,calma,clásico,comodidades,consecuencia,convertirse,debilidades,del,desafíos,emperador,enfocarse,enseñanzas,espíritu,estoica,estoicismo,estoico,familiares,filosofía,filósofo,filósofos,fortalezas",https://www.planetadelibros.com.ar/usuaris/libros/fotos/424/original/423760_portada_meditaciones-de-gato-aurelio_pictoline_202503210054.jpg,Actualidad || Estilo de vida,20250701,Rústica con solapas,Estoicismo ilustrado para encontrar la calma en el medio del ruido.,Editorial Planeta,Español,,LIB,978-950-49-9273-8
4034425,9789504995630,El Amor No Se Ruega Se Riega,"En estas páginas, Daniel Habif y Anyha Ruiz comparten una historia real que se convierte en guía para quienes saben que el amor no se parece a las flores, sino al fuego: arde, transforma y deja huellas. Este libro une narrativa, espiritualidad y psicología para revelar que lo sagrado también necesita método. No ofrece promesas eternas, sino caminos posibles: acuerdos, límites y rituales que enseñan a cuidar sin poseer y a perdonar sin olvidar. Es, sobre todo, un manual de conciencia: instrucciones para no destruir a quien juraste amar y para transformar los ideales en acuerdos y los acuerdos en cultura. También es una guía para quienes aún no han encontrado a alguien, pero desean aprender a elegirse con madurez y a amarse antes de amar a otro.  Entre sus páginas laten las confesiones, errores, acuerdos, cicatrices y milagros que los autores han vivido en su camino. Es una liturgia de resistencia para los que aman con todo y, aún así, se equivocan; un mapa emocional que convierte el hambre en propósito y el dolor en aprendizaje. Porque el amor, que es divino, merece un plan humano que lo sostenga y un sistema que evolucione con cada etapa.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",Sin Genero,Planeta,Daniel Habif| Anyha Ruiz|,376,0,2,15,23,Fuera de colección,Psicología de la familia,"acuerdos,adulto,adultos,amar,amor,anyha,argentina,autoayuda,comprar,con,conscientes,crecimiento,cristiana,cristianas,daniel,desarrollo,emocional,espiritual,espiritualidad,habif,influencers,límites,libro,libros,madurez,matrimonio,mejorar,mexicanos",https://www.planetadelibros.com.ar/usuaris/libros/fotos/445/original/444434_portada_el-amor-no-se-ruega-se-riega-spanish-edition_daniel-habif_202511242234.jpg,Autoayuda | Relaciones,20260202,Rústica con solapas,"El amor no avisa ni pregunta; irrumpe como una tormenta que desordena todo: las certezas, las promesas y los planes.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ",Editorial Planeta,Español,,LIB,978-950-49-9563-0
4020605,9789507324154,Tea Stilton 7 El Tesoro De Hielo,"Hola, Somos el CLUB DE TEA.Estudiamos en la Universidad de Ratford, y nos gustan las aventuras y los misterios. Nuestra amistad es muy especial, más que amigas  somos"" ¡hermanas!  EL TESORO DE HIELOLas chicas del Club de Tea y los Ratones Azules viven una increíble aventura en Alaska, con carreras en motos de nieve, danzas inuits y misteriosas explosiones en el hielo.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",Infantil,Destino,Tea Stilton|,224,259,"1,4","14,7",21,Fuera de colección,Ficción general (infantil/juvenil) || Edad de interés: a partir de 9 años,"años,aventura,chicas,club,clubgeronimosti,com,destino,divertido,divertidos,estilton,euskera,fantasía,fantasia,geronimo,hielo,humor,infantil,infantiles,jeronimo,juvenil,libro,libros,literatura,narrativa,novedad,novedades,novelas,nuevo,nuevos,partir,Pl",https://www.planetadelibros.com.ar/usuaris/libros/fotos/266/original/portada_tea-stilton-7-el-tesoro-de-hielo_tea-stilton_201801091933.jpg,Infantil | De 9 a 12 años,20180201,Rústica con solapas,¡Las chicas del Club de Tea viajan a Alaska!,Ediciones Destino,Español,Occidental,LIB,978-950-732-415-4
4020606,9789507324161,Tea Stilton 8 Naufragos De Las Estrellas,"Hola, Somos el CLUB DE TEA.Estudiamos en la Universidad de Ratford, y nos gustan las aventuras y los misterios. Nuestra amistad es muy especial, más que amigas  somos"" ¡Hermanas!  NÁUFRAGOS DE LAS ESTRELLASLas chicas emprenden un viaje que las llevará al espacio, entre astronautas perdidos y robots rebeldes. Acompáñalas hasta su  destino más superratónico"" ¡La Luna!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ",Infantil,Destino,Tea Stilton|,224,255,"1,4","14,7",21,Fuera de colección,Ficción general (infantil/juvenil) || Edad de interés: a partir de 9 años,"años,aventura,chicas,club,clubgeronimosti,com,destino,divertido,divertidos,estilton,estrellas,euskera,fantasía,fantasia,geronimo,humor,infantil,infantiles,jeronimo,juvenil,libro,libros,literatura,narrativa,novedad,novedades,novelas,nuevo,nuevos,raton",https://www.planetadelibros.com.ar/usuaris/libros/fotos/266/original/portada_tea-stilton-8-naufragos-de-las-estrellas_tea-stilton_201801091941.jpg,Infantil | De 9 a 12 años,20180201,Rústica con solapas,¡El Club de Tea viaja a la Luna!,Ediciones Destino,Español,Occidental,LIB,978-950-732-416-1
4010259,9789875803909,Ella Que Todo Lo Tuvo,"Ella, que todo lo tuvo   Ángela Becerra    Tras sufrir un grave accidente, ella es incapaz de volver a escribir. Derrotada y perdida, emprende un viaje a Firenze en busca de una fascinante historia que le contó su padre y que quiere convertir en novela. En su afán por sentirse viva, crea un enigmático y silencioso personaje: la dama di Lacrima, que recibe en un soberbio ático de la vía Ghibellina a hombres que le cuentan su vida y adoran su cuerpo y su mutismo. Nadie reconocerá a la solitaria y triste escritora que restaura libros y visita cada tarde, a las siete, la antigua librería del Mercado Nuevo donde otro ser, un librero tan solitario y misterioso como ella, la espera.",Narrativa - Lit.internacional.,Booket,Ángela Becerra|,424,294,"1,8","12,5",19,Booket - Novela,FICCIÓN MODERNA Y CONTEMPORÁNEA,,https://www.planetadelibros.com.ar/usuaris/libros/fotos/138/original/portada_ella-que-todo-lo-tuvo_angela-becerra_201505261212.jpg,Novela literaria,20121206,Rústica sin solapas,,Booket,Español,,LIB,978-987-580-390-9
4033411,9789878222530,El Jugador (Fiodor Dostoievski),"Alekséi Ivánovich es tutor de la familia del general Zagorianski. Y, aunque no se atreve a confesarlo, está profundamente enamorado de Polina, la hijastra del general. Para llamar su atención, Alekséi comienza a apostar de manera compulsiva, iniciando así un camino que lo llevará a ganar una fortuna y luego a perderla sin remedio.Este clásico de la literatura rusa detalla la pasión por el juego con todos sus contrastes y pone a prueba la capacidad del hombre para mantenerse firme en sus convicciones. Con rasgos autobiográficos, también es un estudio profundo de la conducta humana, que Dostoyevski conoció muy bien: lo escribió al mismo tiempo que otra de sus obras maestras, Crimen y Castigo, para enfrentar las deudas contraídas por su afición al juego.",Sin Genero,Booket,Fiódor M. Dostoievski|,224,189,"1,1","12,5",19,Clasicos,FICCIÓN Y TEMAS AFINES || FICCIÓN CLÁSICA || Rusia," El,éticos,adicción,amor,apuestas,autobiográficos,caída,casinos,castigo,clásica,compulsión,con,conducta,correspondido,crítica,crimen,deseo,dilemas,dostoieski,dostoiveski,enamorado,eslavas,eslavo,fortuna,humana,intensa,juego,jugador,letras,literatura",https://www.planetadelibros.com.ar/usuaris/libros/fotos/423/original/portada_el-jugador_fiodor-m-dostoievski_202506092126.jpg,Novela literaria | Narrativa literaria clásicos,20250701,Rústica - Bolsillo,"Pasión, juego y caída en una novela tan intensa como reveladora.",Booket,Español,,LIB,978-987-822-253-0
4033648,9789878222691,Deja Que Ocurra Tapa Dura,"Porque a veces basta un «deja que ocurra» para tenerlo todo.Leah está rota. Leah ya no pinta. Leah es un espejismo desde el accidente que se llevó a sus padres. Axel es el mejor amigo de su hermano mayor y, cuando accede a acogerla en su casa, quiere ayudarla a encontrar y unir los pedazos de la chica llena de color que un día fue. Pero no sabe que ella siempre ha estado enamorada de él, a pesar de que sean casi familia, ni que toda su vida está a punto de cambiar. Porque ella está prohibida, pero le despierta la piel. Porque es el mar, noches estrelladas y vinilos de los Beatles. La conmovedora bilogía Deja que ocurra (Todo lo que nunca fuimos y Todo lo que somos juntos) reunida en un único volumen.",Sin Genero,Booket,Alice Kellen|,728,775,4,13,20,Fuera de colección,FICCIÓN MODERNA Y CONTEMPORÁNEA," amor, estuche, historia, Benavent, El,alex,alice,amor,anhelos,arte,bestseller,bilogía,blanco,bolsillo,booket,búsqueda,chico,como,con,constelaciones,contemporánea,cosas,cuento,deja,desnudo,destino,diario,dibujaba,diré,emma,engañar,esas,espejo,firme",https://www.planetadelibros.com.ar/usuaris/libros/fotos/424/original/portada_deja-que-ocurra-td_alice-kellen_202507161519.jpg,Novela contemporánea,20250801,Tapa dura sin s/cub. (cartoné),Porque a veces basta un «deja que ocurra» para tenerlo todo.,Booket,Español,,LIB,978-987-822-269-1
4033404,9789878222769,La Teoria De Los Archipielagos,"«La teoría de los archipiélagos viene a decir que todos somos islas, llegamos solos a este mundo y nos vamos exactamente igual, pero necesitamos tener otras islas alrededor para sentirnos felices en medio de ese mar que une tanto como separa. Yo siempre he pensado que sería una isla pequeñita, de esas en las que hay tres palmeras, una playa, dos rocas y poco más; me he sentido invisible durante gran parte de mi vida. Pero entonces apareciste tú, que sin duda serías una isla volcánica llena de grutas y flores. Y es la primera vez que me pregunto si dos islas pueden tocarse en la profundidad del océano, aunque nadie sea capaz de verlo. Si eso existe, si entre los corales y sedimentos y lo que sea que nos ancla en medio del mar hay un punto de unión, sin duda somos tú y yo. Y, si no es así, estamos tan cerca que estoy convencido de poder llegar nadando hasta ti».  Apasionante, intensa, desgarrada, tierna, la nueva novela de Alice Kellen, la autora de novelas ya inolvidables como Nosotros en la luna, El chico que dibujaba constelaciones o El mapa de los anhelos, es una bella historia que navega en el territorio del amor, la emoción más deseada.  La autora que ha enamorado a más de un millón de lectores.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",Sin Genero,Booket,Alice Kellen|,288,241,"1,5","12,5",19,Planeta Internacional,FICCIÓN MODERNA Y CONTEMPORÁNEA || Narrativa romántica adulta y contemporánea," La,íntima,abrazan,adulta,alice,alma,archipiélagos,contemporánea,crecer,emocional,emocionales,fans,frases,fuimos,heridas,historias,humanas,introspectiva,invisibles,juvenil,juveniles,kellen,lazos,libro,libros,literatura,luna,narrativa,nosotros,novela",https://www.planetadelibros.com.ar/usuaris/libros/fotos/425/original/portada_la-teoria-de-los-archipielagos_alice-kellen_202506041506.jpg,Novela contemporánea,20250701,Rústica - Bolsillo,Hacé match con tu libro favorito  Porque no siempre estamos rotos: a veces solo somos archipiélagos.,Booket,Español,,LIB,978-987-822-276-9
4034395,9789878223483,Asesinato En El Orient Express,Un grupo de viajeros se ven atrapados en el Orient Express en plena tormenta de nieve. Entre ellos pronto se descubre un cadáver. El asesino tiene que ser uno de los presentes. Al detective más famoso de la historia le corresponde averiguar quién ha cometido el crimen.,Sin Genero,Booket,Agatha Christie|,200,140,1,"12,5",19,Biblioteca Agatha Christie,FICCIÓN MODERNA Y CONTEMPORÁNEA,"adultos,asesinato,bestseller,cerrada,clásica,clásico,clásicos,comprar,crimen,criminal,del,detectives,enigma,español,habitación,inglesa,intriga,investigación,libro,libros,literatura,misterio,negra,novela,para,policial,psicológica,psicológico,suspenso",https://www.planetadelibros.com.ar/usuaris/libros/fotos/444/original/portada_asesinato-en-el-orient-express_agatha-christie_202601141859.jpg,Novela literaria,20260202,Rústica - Bolsillo,Agatha Christie: clásicos del suspenso que nunca fallan.  El caso más famoso a bordo del tren más legendario.,Booket,Español,,LIB,978-987-822-348-3
8037044,9789879317921,La Guerra Secreta Espias Codigos Y Guerrillas 1939 1945,"Max Hastings nos cuenta la «otra cara» de la historia de la Segunda Guerra Mundial: la de los servicios secretos, las operaciones especiales, los espías y los guerrilleros. Una guerra secreta en la que «cientos de miles de seres humanos arriesgaron sus vidas, y muchos la perdieron». Por su libro desfila un panorama fascinante de personajes: los espías -como Sorge, Canaris, Philby o Cicerón-, los científicos que descifraron códigos, los miembros de equipos de «operaciones especiales» -como el SOE británico o la OSS norteamericana, en que militaron desde un actor de Hollywood, Sterling Hayden, hasta un un político, Allen Dulles-, los guerrilleros yugoslavos o rusos. Protagonistas de cientos de historias que Hastings nos cuenta con su ya habitual garra narrativa. No en vano Lawrence Rees y Simon Sebag Montefiore coinciden en valorar este libro como la mejor historia de la guerra secreta y en señalar que es «tan apasionante como una novela de espías».",Historia.,Crítica,Max Hastings|,792,1015,4,"15,5",23,Memoria Crítica- Crítica,Segunda Guerra Mundial,"agente,británico,comprar,códigos,del,derrota,desataron,especiales,guerra,guerrillas,historia,infiernos,libro,operaciones,secreta,secretos,servicios,todos,Alemania,Armagedón,Canaris,Churchill,Cicero,Crítica,Espías,Hastings,Japón,Max,Memoria,Némesis",https://www.planetadelibros.com.ar/usuaris/libros/fotos/231/original/portada_la-guerra-secreta_max-hastings_201609262031.png,Historia | Segunda Guerra Mundial,20161001,Rústica con solapas,La cara oculta de la segunda guerra mundial.,Editorial Crítica,Español,Occidental,LIB,978-987-9317-92-1
9002084,9788413443096,Si Tu Trabajo Te Tiene Frito Reinventalo,"Si vives en este mundo lo sabes de sobra: cada día más personas se hartan de su trabajo y deciden abandonarlo. La precariedad laboral y la inestabilidad económica son cada vez más evidentes, y los trabajadores que no dimiten de su puesto son despedidos por protestar.«Que os den», se oye a uno y otro lado.Pero esto no tiene por qué ser así: profesionales y empresarios estamos condenados a entendernos. De hecho, sólo hay una salida a la situación actual: trabajar juntos para convertir nuestras empresas en un lugar en el que todos nos sintamos cómodos, importantes y valorados.Este libro está pensado para que lo compartan jefes y compañeros de trabajo, para que se discuta y para que sea puesto en práctica.Porque no importa cuál sea tu papel: todos tenemos el poder de cambiar las cosas.",Sin Genero,Paidós,Seth Godin|,232,255,"1,9","12,5","17,8",Bolsillo Paidós,"Gestión: liderazgo y motivación || AUTOAYUDA Y DESARROLLO PERSONAL || Psicología popular || Afirmación personal, motivación y autoestima","éxito,alcanzar,alta,autor,bienestar,cambio,clave,colaboración,conferencias,consejos,continuo,crecimiento,del,desarrollo,diverso,efectiva,efectivo,eficaces,emprendimiento,empresarial,empresas,enfoque,entorno,equilibrio,estrategias,exitosa,exitoso,más",https://www.planetadelibros.com.ar/usuaris/libros/fotos/428/original/427547_portada_si-tu-trabajo-te-tiene-frito-reinventalo_seth-godin_202402090911.jpg,Autoayuda | Crecimiento personal || Autoayuda | Habilidades sociales,,Tapa dura con sobrecubierta,LAS PERSONAS NO SON UN RECURSO:  LAS PERSONAS SON EL CENTRO DE TODO,Ediciones Paidós,Español,,LIB,978-84-1344-309-6
4029434,9789504979845,Spidey Salva El Dia,"La aventura sigue a Spidey adonde quiera que vaya. En estas historias, pensadas para primeros lectores, lo acompañan asombrosos amigos Súper Héroes, como Hulk y Ms. Marvel, quienes lo ayudan a salvar el día.",Sin Genero,Planeta Junior,Marvel|,168,202,1,13,21,Marvel. Superhéroes,FICCIÓN E HISTORIAS REALES INFANTILES Y JUVENILES || Relatos de aventuras (infantil/juvenil) || Edad de interés: a partir de 7 años,"amazing,amigos,and,araña,arena,ataque,bully,bullying,doc,duende,friends,ghost,girl,gwen,heroe,his,hombre,hulk,ilustracion,ilustrado,infantil,man,marvel,miles,miss,morales,novela,nueva,ock,octopus,parker,peter,sorprendentes,spider,spider-man,spiderman",https://www.planetadelibros.com.ar/usuaris/libros/fotos/371/original/370220_portada_spidey-salva-el-dia_marvel_202203230000.jpg,Infantil | De 6 a 8 años,20230801,Rústica sin solapas,"¡Lánzate a la aventura con Spidey mientras enfrenta a los villanos Doc Ock, Duende Verde y Rhino!",Planeta Junior,Español,Occidental,LIB,978-950-49-7984-5
8022771,9789879317785,Cronicas Del Espacio,"La NASA está en un punto crítico; después de décadas de supremacía mundial, canceló su programa de transbordadores, cerrando su acceso al espacio. Hasta 2020, ningún astronauta será lanzado fuera de la órbita terrestre desde suelo estadounidense, y pronto su programa espacial podría ser eclipsado por el de otros países. Con su humor característico y sus provocadoras ideas, Neil deGrasse Tyson, el célebre presentador del programa Cosmos, ilumina el pasado, el presente y el futuro de la exploración del espacio y nos recuerda de manera brillante por qué la NASA importa más que nunca. Estas crónicas de lectura provocadora y ágil representan lo mejor del pensamiento del autor y reflexionan sobre temas tan diversos como la literatura científica y los tropiezos de las misiones espaciales, brindando una visión del futuro necesaria, clara y, sobre todo, inspiradora.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",Universo,Crítica,Neil deGrasse Tyson|,400,490,2,15,23,Fuera de colección,Cosmología y el universo,"book,cience,ciencia,cosmos,crítica,crónicas,deGrasse,ebook,editorial,epub,espacio,extraterrestres,libro,novedad,octubre,orígenes,paidós,universo,Neil,NASA,Tyson,2015",https://www.planetadelibros.com.ar/usuaris/libros/fotos/207/original/portada_cronicas-del-espacio_neil-degrasse-tyson_201509282107.jpg,Ciencia | Astronomía,20151001,Rústica con solapas,Por qué la NASA importa más que nunca.,Editorial Crítica,,,LIB,978-987-9317-78-5
8037044,9789879317921,La Guerra Secreta Espias Codigos Y Guerrillas 1939 1945,"Max Hastings nos cuenta la «otra cara» de la historia de la Segunda Guerra Mundial: la de los servicios secretos, las operaciones especiales, los espías y los guerrilleros. Una guerra secreta en la que «cientos de miles de seres humanos arriesgaron sus vidas, y muchos la perdieron». Por su libro desfila un panorama fascinante de personajes: los espías -como Sorge, Canaris, Philby o Cicerón-, los científicos que descifraron códigos, los miembros de equipos de «operaciones especiales» -como el SOE británico o la OSS norteamericana, en que militaron desde un actor de Hollywood, Sterling Hayden, hasta un un político, Allen Dulles-, los guerrilleros yugoslavos o rusos. Protagonistas de cientos de historias que Hastings nos cuenta con su ya habitual garra narrativa. No en vano Lawrence Rees y Simon Sebag Montefiore coinciden en valorar este libro como la mejor historia de la guerra secreta y en señalar que es «tan apasionante como una novela de espías».",Historia.,Crítica,Max Hastings|,792,1015,4,"15,5",23,Memoria Crítica- Crítica,Segunda Guerra Mundial,"agente,británico,comprar,códigos,del,derrota,desataron,especiales,guerra,guerrillas,historia,infiernos,libro,operaciones,secreta,secretos,servicios,todos,Alemania,Armagedón,Canaris,Churchill,Cicero,Crítica,Espías,Hastings,Japón,Max,Memoria,Némesis",https://www.planetadelibros.com.ar/usuaris/libros/fotos/231/original/portada_la-guerra-secreta_max-hastings_201609262031.png,Historia | Segunda Guerra Mundial,20161001,Rústica con solapas,La cara oculta de la segunda guerra mundial.,Editorial Crítica,Español,Occidental,LIB,978-987-9317-92-1
8001457,9789501211436,El Psicoanalisis No Es Imposible,"Desde los conceptos fundamentales hasta las diversas facetas de la figura del analista, Verónica Buchanan y Luciano Lutereau entregan un conciso, riguroso y a la vez amable manual para entender hoy la práctica del psicoanálisis, en tiempos de ansiedad, aceleración y obsesión por ""sanar"". En capítulos breves y concretos, abordan la práctica psicoterapéutica a partir de situaciones conflictivas, y el modo en que se vuelven operativas en el interior de un tratamiento, cuando el analista está interesado e implicado en las dificultades y demás resistencias que lo conmueven. Los obstáculos son parte de un análisis, al punto de que un tratamiento en el que no se corroboren estas fricciones seguramente no haya sido un proceso terapéutico real.Como dicen los autores jugando con el título del libro y su carga paradojal: ""El psicoanálisis es imposible porque no hay un ideal ni un solo modo de practicar, sino una comunidad que, de generación en generación, transmite lo que pudo hacer con el método que Freud inventó"".                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ",Sin Genero,Paidós,Luciano Lutereau| Verónica Buchanan|,216,0,"1,5",14,21,Fuera de colección,PSICOLOGÍA || Teoría psicoanalítica (psicología freudiana) || Metodología psicológica || Psicoterapia,"(no),académicos,analítica,ansiedad,básicos,clínica,comprar,conceptos,contemporánea,desarrollo,entender,estudiantes,formación,guía,imposible,introducción,libro,libros,manual,mental,novedades,online,para,práctica,profesional,psicoanálisis,psicología",https://www.planetadelibros.com.ar/usuaris/libros/fotos/448/original/portada_el-psicoanalisis-no-es-imposible_luciano-lutereau_202603082227.png,Psicología | Psicoanálisis,20260401,Rústica con solapas,,Ediciones Paidós,Español,,LIB,978-950-12-1143-6
4034707,9789504996286,Mundialito 2026 Juegos Actividades Y Desafios Para Salir A La Cancha,"El planeta entero palpita la competencia más importante del fútbol. La Copa Mundial 2026 de la FIFA es una fiesta que se vive con pasión en los tres países anfitriones, donde la selección argentina, nuestra gloriosa Scaloneta, sale a la cancha para defender su título de campeón en Qatar. Poné a prueba tus conocimientos sobre los ídolos de la Albiceleste y de las selecciones participantes.Resolvé sopas de letras, rompecabezas y trivias. Divertite pintando banderas y camisetas, y armando el equipo de tus sueños.¡Jugá, alentá y viví el Mundial 2026 a puro fútbol!",Sin Genero,Planeta Junior,Carolina Salvini|,56,0,"0,5","19,5","23,5",Fuera de colección,Deportes y juegos practicados con pelota || Edad de interés: a partir de 5 años,"actividades,argentina,chicos,colorear,comprar,del,deportes,deportivos,divertidos,educativos,entretenimiento,fanáticos,fans,fútbol,infantil,infantiles,interactivos,juegos,letras,libro,libros,niños,novedades,online,para,recomendados,selecciones,sobre",https://www.planetadelibros.com.ar/usuaris/libros/fotos/448/original/portada_mundialito-2026_carolina-salvini_202603122101.png,Infantil | De 6 a 8 años,20260401,Rústica sin solapas,,Planeta Junior,Español,,LIB,978-950-49-9628-6
4034695,9789504996354,Desapegarse Sin Anestesia,"En este libro, el psicólogo Walter Riso nos explica en qué consiste el apego y cuáles son sus causas. Además, nos proporciona las claves para enfrentarlo y prevenirlo, sin perder la pasión por alcanzar nuestros sueñosy metas personales.      A través de un lenguaje claro y accesible, con ejemplos y casos concretos, el autor nos invita a fortalecer la independencia emocional y crear un estilo de vida más libre y saludable. Walter Riso nos presenta una obra ambiciosa en la línea de su bestseller ¿Amar o depender?, en la que nos invita a encontrar nuestro verdadero camino en la vida.",Sin Genero,Planeta,Walter Riso|,216,"1,4",0,13,20,Fuera de colección,"PSICOLOGÍA || AUTOAYUDA Y DESARROLLO PERSONAL || Afirmación personal, motivación y autoestima","amor,anestesia,apego,argentina,autoayuda,autoestima,ayuda,bienestar,cambiar,como,comprar,crecimiento,dependencia,desapegarse,desapego,desarrollo,emocional,emocionales,faciles,fortalecer,habitos,independencia,inteligencia,leer,libro,libros,mas,mejorar",https://www.planetadelibros.com.ar/usuaris/libros/fotos/448/original/portada_desapegarse-sin-anestesia_walter-riso_202603131900.jpg,Autoayuda | Crecimiento personal || Psicología | Divulgación psicológica,20260401,Rústica con solapas,La liberación afectiva significa tomar las riendas de tu vida emocional.,Editorial Planeta,Español,,LIB,978-950-49-9635-4
